datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1767337200000,0.12859,0.12878,0.12772,0.12793,24006066.0,1767340799000,3076560.76815,25272,12825692.0,1643973.94626,0.0
1767340800000,0.12793,0.12894,0.12792,0.12884,45807258.0,1767344399000,5884948.53163,31444,23117450.0,2970399.81076,0.0
1767344400000,0.12885,0.13482,0.12867,0.13277,219178330.0,1767347999000,28934416.96218,169076,107126925.0,14139139.28171,0.0
1767348000000,0.13277,0.13354,0.13203,0.13301,90965781.0,1767351599000,12086779.25101,93007,53442485.0,7101364.83972,0.0
1767351600000,0.13301,0.13308,0.12852,0.12947,144636948.0,1767355199000,18905052.42862,103015,61126619.0,7980526.62769,0.0
1767355200000,0.12948,0.13192,0.12929,0.13139,67931242.0,1767358799000,8878228.39291,77623,33491195.0,4375196.81946,0.0
1767358800000,0.1314,0.13253,0.13115,0.13169,94715669.0,1767362399000,12493658.23316,58776,45534042.0,6009182.57956,0.0
1767362400000,0.13169,0.13542,0.12955,0.13403,310976637.0,1767365999000,41314192.83324,252437,154679760.0,20559499.59183,0.0
1767366000000,0.13403,0.13623,0.13309,0.13528,128629096.0,1767369599000,17318398.08846,185808,63100730.0,8495386.63559,0.0
1767369600000,0.13528,0.13855,0.13484,0.13838,152060972.0,1767373199000,20836159.57117,212265,83040977.0,11376048.85243,0.0
1767373200000,0.13837,0.13982,0.138,0.13931,104107565.0,1767376799000,14456546.3043,137776,46406996.0,6442833.4542,0.0
1767376800000,0.13932,0.13997,0.13745,0.13836,100589348.0,1767380399000,13951062.37176,107988,43079629.0,5980227.00316,0.0
1767380400000,0.13836,0.13954,0.13829,0.13949,60928276.0,1767383999000,8474714.114,73732,33295678.0,4632060.29904,0.0
1767384000000,0.1395,0.14053,0.13892,0.13957,60697541.0,1767387599000,8476171.05731,67401,31783443.0,4438860.08962,0.0
1767387600000,0.13957,0.14231,0.13946,0.14137,78877346.0,1767391199000,11105730.82525,61771,42577918.0,5993986.80077,0.0
1767391200000,0.14136,0.14498,0.14125,0.1443,203969996.0,1767394799000,29278212.11967,210981,95860801.0,13759556.28633,0.0
1767394800000,0.1443,0.14435,0.14145,0.14188,97049015.0,1767398399000,13843159.27467,79185,51253379.0,7313489.07094,0.0
1767398400000,0.14187,0.14329,0.14186,0.14194,60078356.0,1767401999000,8566817.2486,57819,30779634.0,4389726.54627,0.0
1767402000000,0.14193,0.14294,0.14166,0.14214,44205725.0,1767405599000,6291029.74371,62340,22828894.0,3248773.6073,0.0
1767405600000,0.14215,0.14373,0.14106,0.14352,67703860.0,1767409199000,9631070.99836,64578,32443138.0,4620299.96391,0.0
1767409200000,0.14352,0.14451,0.14301,0.14407,44390259.0,1767412799000,6379727.12755,54841,22814424.0,3278902.02055,0.0
1767412800000,0.14408,0.14431,0.14263,0.14286,37753602.0,1767416399000,5411838.06193,42502,12647544.0,1812939.54249,0.0
1767416400000,0.14287,0.14334,0.14213,0.14295,33037909.0,1767419999000,4718135.36915,34306,13129799.0,1875197.62133,0.0
1767420000000,0.14294,0.14389,0.14132,0.14201,49703847.0,1767423599000,7086614.2595,52665,19150135.0,2731213.17661,0.0
1767423600000,0.142,0.14221,0.13914,0.14002,124675942.0,1767427199000,17477005.78615,106666,43997305.0,6170199.07257,0.0
1767427200000,0.14001,0.14151,0.13938,0.14087,70320406.0,1767430799000,9881099.10793,79128,31865865.0,4478210.55922,0.0
1767430800000,0.14088,0.14323,0.14033,0.14261,77041856.0,1767434399000,10928093.49954,78181,43815076.0,6220281.50162,0.0
1767434400000,0.14262,0.14329,0.14245,0.14267,46734647.0,1767437999000,6673250.87293,42347,22991079.0,3283426.37482,0.0
1767438000000,0.14268,0.14284,0.14221,0.14252,42660661.0,1767441599000,6078130.9012,26462,16332474.0,2327289.47009,0.0
1767441600000,0.14252,0.14308,0.14227,0.14262,59386740.0,1767445199000,8475341.68325,37937,24061943.0,3433732.84072,0.0
1767445200000,0.14263,0.14317,0.14246,0.14294,39361473.0,1767448799000,5626126.06776,31516,17649295.0,2522999.48417,0.0
1767448800000,0.14295,0.14346,0.14224,0.14251,33796111.0,1767452399000,4824452.40414,36178,18867286.0,2694263.54289,0.0
1767452400000,0.14251,0.14279,0.14221,0.14225,20223156.0,1767455999000,2880756.63782,20886,9875378.0,1406875.36637,0.0
1767456000000,0.14226,0.1424,0.14093,0.14119,55414214.0,1767459599000,7839122.2045,58381,27605052.0,3904564.29228,0.0
1767459600000,0.1412,0.14188,0.14074,0.14158,20605274.0,1767463199000,2911915.4942,25035,10166659.0,1437093.57992,0.0
1767463200000,0.14158,0.14244,0.14135,0.14182,18680072.0,1767466799000,2648862.41492,21720,8903688.0,1262087.85171,0.0
1767466800000,0.14182,0.14182,0.14142,0.14167,5469867.0,1767470399000,774728.68221,12221,3090358.0,437699.02531,0.0
1767470400000,0.14167,0.14261,0.14127,0.1423,19324827.0,1767473999000,2741031.21896,27217,11244170.0,1594979.10697,0.0
1767474000000,0.14231,0.14294,0.14207,0.1424,20327436.0,1767477599000,2896373.97625,27545,7346891.0,1047020.15753,0.0
1767477600000,0.1424,0.1432,0.14213,0.14275,17024386.0,1767481199000,2430597.50879,23591,7672064.0,1095451.59135,0.0
1767481200000,0.14275,0.14372,0.14271,0.14315,19975167.0,1767484799000,2862112.12156,25416,11792360.0,1689871.61184,0.0
1767484800000,0.14314,0.14712,0.14278,0.14635,129019184.0,1767488399000,18741260.9434,175134,72634120.0,10549117.75303,0.0
1767488400000,0.14634,0.14661,0.14503,0.14653,41883386.0,1767491999000,6110828.47836,63750,19899710.0,2903592.86625,0.0
1767492000000,0.14653,0.14749,0.14605,0.14716,41479937.0,1767495599000,6089868.78887,63321,20552601.0,3017199.04615,0.0
1767495600000,0.14716,0.15196,0.14675,0.15102,166912658.0,1767499199000,24971440.58455,195655,98959018.0,14802083.16699,0.0
1767499200000,0.15103,0.15333,0.15077,0.15207,94348479.0,1767502799000,14357595.92464,127960,42530705.0,6472722.15196,0.0
1767502800000,0.15208,0.15296,0.15138,0.15277,46248983.0,1767506399000,7042977.23098,59501,22133566.0,3370516.79767,0.0
1767506400000,0.15277,0.15413,0.14979,0.1504,108411483.0,1767509999000,16454510.5216,119406,46085181.0,7002457.31693,0.0
1767510000000,0.15041,0.15202,0.15025,0.15151,50703521.0,1767513599000,7675778.3921,66166,27183285.0,4114908.00392,0.0
1767513600000,0.15151,0.15246,0.15067,0.15216,53509841.0,1767517199000,8117801.4916,76239,23447745.0,3557791.54553,0.0
1767517200000,0.15216,0.1528,0.15135,0.1522,37938487.0,1767520799000,5764147.10652,65497,19046468.0,2894205.12985,0.0
1767520800000,0.15221,0.15286,0.15194,0.15235,29495646.0,1767524399000,4495499.68338,50798,15928717.0,2427683.31168,0.0
1767524400000,0.15234,0.15235,0.15115,0.15194,36830753.0,1767527999000,5586859.5446,53342,18369813.0,2786141.35329,0.0
1767528000000,0.15194,0.15418,0.15154,0.15294,75141522.0,1767531599000,11503332.47612,102767,46080316.0,7056241.83828,0.0
1767531600000,0.15293,0.1533,0.15175,0.15216,31574329.0,1767535199000,4811348.93708,54531,14874663.0,2266835.28878,0.0
1767535200000,0.15216,0.15255,0.15042,0.15141,57488237.0,1767538799000,8705543.69595,75681,29714892.0,4501709.65304,0.0
1767538800000,0.1514,0.15178,0.15042,0.15143,41870529.0,1767542399000,6331000.2539,61480,24373102.0,3685234.51821,0.0
1767542400000,0.15143,0.15218,0.15053,0.15196,55407716.0,1767545999000,8383508.55839,66994,29501652.0,4464585.5212,0.0
1767546000000,0.15196,0.15285,0.15178,0.15219,30385487.0,1767549599000,4629191.52789,52512,16511659.0,2515423.01253,0.0
1767549600000,0.15219,0.15227,0.15081,0.15173,29280360.0,1767553199000,4432282.22223,44532,12624705.0,1911423.62804,0.0
1767553200000,0.15172,0.15175,0.14771,0.14987,103241831.0,1767556799000,15421829.16489,108634,47241160.0,7055048.55956,0.0
1767556800000,0.14987,0.15069,0.14962,0.14992,20432107.0,1767560399000,3068553.64533,36552,10514354.0,1579226.98315,0.0
1767560400000,0.14991,0.15069,0.14889,0.14939,31504659.0,1767563999000,4715620.26604,38987,17912931.0,2681455.34886,0.0
1767564000000,0.1494,0.14994,0.14859,0.14901,26037736.0,1767567599000,3882214.28129,36174,13146588.0,1960506.19202,0.0
1767567600000,0.14901,0.15023,0.1488,0.14953,31875989.0,1767571199000,4767798.57817,56949,17076130.0,2554287.24867,0.0
1767571200000,0.14952,0.15129,0.14884,0.15047,75102815.0,1767574799000,11259229.38895,107442,43661699.0,6545757.18945,0.0
1767574800000,0.15047,0.15248,0.15004,0.15175,71352335.0,1767578399000,10807248.91991,109480,43531404.0,6591096.57873,0.0
1767578400000,0.15175,0.1522,0.15051,0.15191,43342213.0,1767581999000,6562125.22276,68415,22915386.0,3469464.66609,0.0
1767582000000,0.1519,0.15224,0.15138,0.15157,17541116.0,1767585599000,2663393.31998,37786,7890925.0,1198153.20646,0.0
1767585600000,0.15157,0.15171,0.14874,0.1506,56826786.0,1767589199000,8530913.18689,75869,25035891.0,3754305.0194,0.0
1767589200000,0.1506,0.15105,0.15025,0.15026,22692237.0,1767592799000,3420017.83323,40768,8773566.0,1322484.58806,0.0
1767592800000,0.15025,0.15109,0.14931,0.15058,38461558.0,1767596399000,5777629.27586,56168,14958567.0,2248922.49092,0.0
1767596400000,0.15057,0.1508,0.14995,0.15,10853708.0,1767599999000,1631678.48702,25394,4630603.0,696258.99458,0.0
1767600000000,0.15,0.15073,0.14923,0.14923,23765397.0,1767603599000,3561375.15917,40092,11421427.0,1711939.50904,0.0
1767603600000,0.14923,0.14933,0.14632,0.1469,71870096.0,1767607199000,10644809.79631,106557,33101613.0,4902569.67093,0.0
1767607200000,0.14691,0.14827,0.14581,0.14725,67920710.0,1767610799000,9987895.41218,91168,31547845.0,4640065.82206,0.0
1767610800000,0.14725,0.14792,0.14676,0.14778,30977124.0,1767614399000,4561933.22172,43334,13617573.0,2006153.55683,0.0
1767614400000,0.14778,0.14787,0.14691,0.14738,15346039.0,1767617999000,2261892.82499,36489,7436775.0,1096599.51747,0.0
1767618000000,0.14739,0.14801,0.14649,0.14701,31578185.0,1767621599000,4646380.68477,53984,12608452.0,1856505.64451,0.0
1767621600000,0.14701,0.14888,0.1463,0.14823,50650754.0,1767625199000,7476183.41336,116049,25948861.0,3833089.9909,0.0
1767625200000,0.14823,0.14946,0.14648,0.14886,71631064.0,1767628799000,10587000.09629,131264,32157344.0,4755781.81351,0.0
