datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1752883200000,729.92,731.45,721.96,722.33,13144.696,1752886799000,9564532.10643,54206,6124.942,4459272.67657,0.0
1752886800000,722.34,728.03,718.76,726.01,14367.491,1752890399000,10384119.0497,68132,7577.935,5478134.90905,0.0
1752890400000,726.01,730.8,722.95,730.07,9085.169,1752893999000,6603807.56397,48695,5468.373,3974942.21003,0.0
1752894000000,730.07,735.1,729.6,734.9,7551.415,1752897599000,5528127.42121,29318,4564.194,3341957.15516,0.0
1752897600000,734.89,739.3,734.41,737.01,8895.573,1752901199000,6556772.39285,39750,5469.409,4031329.04064,0.0
1752901200000,737.01,737.25,733.96,734.71,4283.457,1752904799000,3149696.52423,27693,1896.991,1394990.81948,0.0
1752904800000,734.7,735.46,731.8,731.99,4083.737,1752908399000,2994462.3526,26838,1856.87,1361730.22785,0.0
1752908400000,731.99,734.4,731.6,732.36,6097.753,1752911999000,4468751.5378,26409,3336.367,2444996.86016,0.0
1752912000000,732.37,733.2,728.18,730.6,9502.784,1752915599000,6940316.11947,38616,4305.07,3143433.56829,0.0
1752915600000,730.61,734.88,730.02,732.7,5226.942,1752919199000,3830236.05794,31349,2742.422,2009887.5445,0.0
1752919200000,732.7,738.66,730.95,736.0,11028.723,1752922799000,8100717.54014,43037,5718.839,4202054.65057,0.0
1752922800000,736.0,738.31,733.1,736.7,5447.116,1752926399000,4012077.80258,37303,2927.826,2156665.96161,0.0
1752926400000,736.71,742.0,735.71,741.93,13122.911,1752929999000,9697755.01255,47616,6307.939,4660977.77418,0.0
1752930000000,741.93,742.5,734.23,735.81,8294.201,1752933599000,6121601.1659,39429,3845.03,2838705.70433,0.0
1752933600000,735.81,736.14,728.31,728.86,11490.148,1752937199000,8412762.19158,55606,5081.147,3721969.44323,0.0
1752937200000,728.85,732.09,727.3,730.81,20301.622,1752940799000,14799623.00194,47238,11201.277,8164241.63047,0.0
1752940800000,730.81,733.18,728.34,732.11,6038.711,1752944399000,4413681.32486,24108,3408.034,2491473.64233,0.0
1752944400000,732.12,732.2,728.06,729.05,3884.315,1752947999000,2835299.79626,21474,1523.618,1112343.98271,0.0
1752948000000,729.06,732.22,728.62,730.59,3909.291,1752951599000,2857254.99369,25011,2335.843,1707216.57647,0.0
1752951600000,730.6,735.08,728.55,734.47,4297.269,1752955199000,3147514.59185,25721,2837.664,2078795.26585,0.0
1752955200000,734.46,735.71,732.77,732.77,3762.888,1752958799000,2763981.5926,18784,1844.089,1354895.76586,0.0
1752958800000,732.76,733.3,725.1,730.37,8750.468,1752962399000,6371281.86458,41365,3715.515,2705040.70376,0.0
1752962400000,730.38,732.53,729.05,732.53,2991.109,1752965999000,2186148.64483,19176,1890.779,1382040.64958,0.0
1752966000000,732.52,733.5,731.02,733.2,2538.021,1752969599000,1859053.56862,15775,1517.841,1111808.87014,0.0
1752969600000,733.2,734.26,731.5,734.14,4006.889,1752973199000,2936006.38896,24958,2245.215,1645323.61249,0.0
1752973200000,734.15,741.49,734.14,738.67,11008.583,1752976799000,8126964.80644,39805,6253.517,4615336.95293,0.0
1752976800000,738.66,741.79,737.5,741.73,7530.304,1752980399000,5572945.65669,32946,4235.99,3135783.8564,0.0
1752980400000,741.72,746.15,740.54,742.92,11924.03,1752983999000,8861760.84415,39301,6336.942,4711040.86372,0.0
1752984000000,742.92,744.17,740.98,741.9,6152.122,1752987599000,4569058.00232,28374,3085.811,2292070.79871,0.0
1752987600000,741.9,744.29,738.92,743.66,6703.217,1752991199000,4969190.42809,24941,3488.063,2587022.27474,0.0
1752991200000,743.66,743.91,741.46,742.16,3463.431,1752994799000,2571966.69598,16660,1610.489,1195983.85321,0.0
1752994800000,742.17,745.54,741.68,744.69,6218.128,1752998399000,4626526.40381,16859,3749.77,2790041.54658,0.0
1752998400000,744.68,750.89,744.65,750.8,12500.649,1753001999000,9355121.58401,34966,8406.166,6290652.92442,0.0
1753002000000,750.79,750.79,747.2,748.91,11745.789,1753005599000,8797655.97453,35685,5833.818,4369340.66841,0.0
1753005600000,748.9,749.7,745.06,745.18,12661.896,1753009199000,9464988.00169,29634,6336.507,4736842.81386,0.0
1753009200000,745.17,750.3,744.58,748.76,10383.094,1753012799000,7760747.03941,34043,7019.573,5247677.9746,0.0
1753012800000,748.76,749.0,745.95,747.5,7367.379,1753016399000,5506305.81118,27640,3373.723,2521537.93365,0.0
1753016400000,747.49,749.7,747.15,749.27,5149.056,1753019999000,3851894.25423,20418,2920.076,2184232.80827,0.0
1753020000000,749.28,749.65,743.55,746.5,21191.117,1753023599000,15823973.06491,46615,8867.735,6623530.68064,0.0
1753023600000,746.5,751.85,745.88,751.0,9563.56,1753027199000,7156222.40474,31665,6334.361,4740400.8343,0.0
1753027200000,751.01,756.36,750.74,754.99,20130.015,1753030799000,15182983.88595,70716,11210.389,8456401.17103,0.0
1753030800000,755.0,755.13,747.01,747.56,13351.085,1753034399000,10034343.22366,62066,6459.456,4856487.7027,0.0
1753034400000,747.57,749.98,745.92,749.69,9021.976,1753037999000,6746756.87044,37768,4555.861,3407194.65387,0.0
1753038000000,749.69,755.1,749.56,753.1,9205.477,1753041599000,6930479.01795,41320,4651.567,3500626.65115,0.0
1753041600000,753.09,757.27,749.61,753.0,6581.622,1753045199000,4959308.6928,46505,3945.157,2973175.50202,0.0
1753045200000,753.01,759.98,747.85,759.18,10102.086,1753048799000,7614623.36797,47861,5529.584,4170220.76929,0.0
1753048800000,759.19,761.29,744.73,755.44,26723.766,1753052399000,20174816.80965,144547,14381.356,10864617.16726,0.0
1753052400000,755.45,760.47,752.77,756.82,10569.932,1753055999000,7995046.02969,74025,5651.359,4274754.30412,0.0
1753056000000,756.82,758.2,746.06,755.69,18144.221,1753059599000,13611512.76751,88990,8936.791,6705354.9878,0.0
1753059600000,755.69,755.84,746.88,750.46,8798.066,1753063199000,6600387.01438,58316,4384.621,3290303.67142,0.0
1753063200000,750.46,758.5,750.45,757.81,8175.19,1753066799000,6175383.24643,42670,4423.039,3340887.00656,0.0
1753066800000,757.81,764.13,757.58,763.21,20346.549,1753070399000,15502303.95158,76560,11261.234,8578829.19042,0.0
1753070400000,763.2,763.94,760.58,760.59,8442.969,1753073999000,6435807.54277,43996,4651.93,3546349.99134,0.0
1753074000000,760.58,762.0,759.36,761.76,5854.348,1753077599000,4451679.23806,29554,3102.289,2358862.58808,0.0
1753077600000,761.76,766.94,761.08,764.01,13302.537,1753081199000,10174737.4103,59464,7732.289,5914151.41995,0.0
1753081200000,764.01,765.94,759.34,760.39,14204.208,1753084799000,10826372.84375,47066,6241.95,4756832.72135,0.0
1753084800000,760.4,764.45,760.05,763.78,10114.728,1753088399000,7710743.54371,45601,6013.543,4584057.56,0.0
1753088400000,763.77,765.62,761.1,765.23,8232.322,1753091999000,6279743.25805,34247,4834.361,3688037.73742,0.0
1753092000000,765.22,776.4,762.82,776.39,24678.976,1753095599000,18994011.99842,78020,16295.659,12541170.41245,0.0
1753095600000,776.39,778.69,767.81,768.98,24809.21,1753099199000,19190676.00271,93908,12074.193,9346164.46605,0.0
1753099200000,768.98,773.2,765.84,772.45,13393.197,1753102799000,10309301.11808,52046,6501.875,5004680.12927,0.0
1753102800000,772.46,777.0,766.91,775.23,22190.943,1753106399000,17160890.05782,75268,10374.282,8025763.73286,0.0
1753106400000,775.23,781.99,773.16,778.76,25250.798,1753109999000,19650825.50606,69492,14149.488,11014767.89399,0.0
1753110000000,778.75,780.5,773.3,774.35,20633.037,1753113599000,16023411.97094,72375,10555.605,8199743.35966,0.0
1753113600000,774.35,775.23,760.62,764.04,28596.922,1753117199000,21920362.83117,109315,12107.059,9273829.57464,0.0
1753117200000,764.04,768.35,762.57,764.65,14983.14,1753120799000,11469312.0437,58228,6350.602,4860958.16454,0.0
1753120800000,764.66,768.0,758.47,759.45,12306.911,1753124399000,9393300.67708,49351,5219.78,3987381.46755,0.0
1753124400000,759.44,763.61,755.44,757.14,10895.452,1753127999000,8267567.27076,67675,5326.347,4043683.79516,0.0
1753128000000,757.14,760.3,754.72,757.21,8751.2,1753131599000,6632525.16947,48696,5102.903,3868589.84354,0.0
1753131600000,757.21,762.66,755.61,761.9,5802.522,1753135199000,4407761.16383,30128,3251.117,2471000.75324,0.0
1753135200000,761.89,765.15,760.88,764.05,5055.617,1753138799000,3858984.09357,22760,3123.011,2383962.12095,0.0
1753138800000,764.04,767.43,762.61,766.22,5456.889,1753142399000,4176485.20243,30622,3297.808,2524112.12864,0.0
1753142400000,766.22,770.0,763.23,763.71,9002.484,1753145999000,6905428.90442,48411,4897.781,3758063.34343,0.0
