datetime,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1739505600000,197.0,197.37,195.23,195.42,51422.484,1739509199000,10092072.2636,34981,19225.117,3773970.42344,0.0
1739509200000,195.42,196.0,194.72,195.49,67748.001,1739512799000,13234590.15428,38755,35427.597,6921946.598,0.0
1739512800000,195.48,196.27,195.25,196.22,46594.817,1739516399000,9123449.6584,42447,19634.865,3844512.65329,0.0
1739516400000,196.21,197.05,196.05,196.59,52986.349,1739519999000,10420356.49646,37952,22610.043,4446964.83944,0.0
1739520000000,196.59,198.18,196.35,197.51,117224.014,1739523599000,23154731.10665,60283,62468.083,12342947.07416,0.0
1739523600000,197.51,200.03,197.3,199.92,259084.263,1739527199000,51450244.51472,97528,147932.617,29405376.27578,0.0
1739527200000,199.91,201.22,199.7,200.61,223081.065,1739530799000,44720565.352,100831,117699.166,23601602.17277,0.0
1739530800000,200.61,201.4,198.97,199.59,134517.424,1739534399000,26945153.43653,72222,57741.608,11570226.3794,0.0
1739534400000,199.59,199.65,196.71,197.03,129500.399,1739537999000,25638818.37825,76952,42226.729,8357499.60209,0.0
1739538000000,197.03,198.28,196.45,197.81,90683.711,1739541599000,17901624.20901,67903,47429.175,9365025.89667,0.0
1739541600000,197.8,200.56,196.76,199.76,191319.729,1739545199000,37950728.3624,105214,113995.01,22601509.6222,0.0
1739545200000,199.77,202.12,198.04,200.86,277601.168,1739548799000,55571768.62542,192838,136865.407,27398757.07886,0.0
1739548800000,200.85,202.11,198.84,201.62,199370.786,1739552399000,40001405.76262,143760,102087.934,20483913.845,0.0
1739552400000,201.62,205.16,200.78,204.63,377822.425,1739555999000,76793303.05068,162649,219259.572,44592077.91016,0.0
1739556000000,204.63,205.34,202.52,202.73,244277.299,1739559599000,49895208.39873,120146,89797.659,18339633.82415,0.0
1739559600000,202.73,203.69,200.93,201.56,111473.766,1739563199000,22570242.05133,79137,51293.427,10389582.90917,0.0
1739563200000,201.56,202.24,200.82,201.17,113582.805,1739566799000,22902809.13569,64067,57504.427,11597131.60712,0.0
1739566800000,201.18,201.8,199.5,201.47,103608.496,1739570399000,20798549.19714,85647,52004.754,10442393.88444,0.0
1739570400000,201.46,201.97,198.09,199.41,433870.48,1739573999000,86793309.17909,131840,254624.767,50951378.67516,0.0
1739574000000,199.41,200.08,198.33,199.39,216422.457,1739577599000,43144924.51932,126855,108264.729,21588725.92784,0.0
1739577600000,199.4,199.48,196.76,198.09,173657.153,1739581199000,34361923.17718,103985,69619.234,13772632.79512,0.0
1739581200000,198.08,199.67,197.9,199.49,71323.928,1739584799000,14163095.92528,56384,44333.665,8803513.18014,0.0
1739584800000,199.49,200.27,198.37,199.22,94289.079,1739588399000,18784922.79127,57090,45692.025,9105629.85919,0.0
1739588400000,199.22,199.94,197.87,198.36,74806.242,1739591999000,14890462.94582,43525,31287.948,6229023.52587,0.0
1739592000000,198.36,198.87,197.25,197.46,44470.679,1739595599000,8805921.94957,36954,19916.376,3944214.01147,0.0
1739595600000,197.47,197.96,196.88,197.31,52169.23,1739599199000,10293334.3899,41295,22026.766,4345741.68971,0.0
1739599200000,197.3,197.34,195.65,195.79,63466.637,1739602799000,12471222.21982,56388,26775.072,5263200.41805,0.0
1739602800000,195.79,196.77,195.25,195.9,58380.777,1739606399000,11442866.95305,45492,31814.44,6235727.85451,0.0
1739606400000,195.9,196.64,195.76,196.08,48466.157,1739609999000,9512723.78136,40455,23096.891,4533529.08583,0.0
1739610000000,196.08,196.74,195.14,195.2,69546.915,1739613599000,13617470.08731,50152,29289.897,5736803.54614,0.0
1739613600000,195.2,195.33,193.89,195.05,186303.509,1739617199000,36238263.6082,85535,93346.671,18150704.69984,0.0
1739617200000,195.05,195.31,194.02,194.85,86011.515,1739620799000,16743002.29719,63202,34183.241,6653543.12737,0.0
1739620800000,194.85,196.03,194.63,195.69,67823.337,1739624399000,13261102.93026,63435,34423.967,6731256.413,0.0
1739624400000,195.69,196.06,194.84,195.01,61262.869,1739627999000,11972641.33037,50078,34482.641,6741825.63055,0.0
1739628000000,195.01,195.03,193.26,194.29,104902.163,1739631599000,20349372.94082,83731,49024.726,9509983.39802,0.0
1739631600000,194.3,194.66,193.53,194.66,52075.27,1739635199000,10111858.04488,48660,29510.117,5730477.42093,0.0
1739635200000,194.66,195.05,193.93,194.3,44042.302,1739638799000,8568121.08279,52611,21395.712,4162840.5631,0.0
1739638800000,194.3,194.74,193.32,193.67,46438.665,1739642399000,9009951.56096,51492,23212.104,4501979.93339,0.0
1739642400000,193.68,195.1,193.58,194.83,39647.594,1739645999000,7713102.22324,39345,20233.04,3936208.93981,0.0
1739646000000,194.83,195.0,194.05,194.17,28732.993,1739649599000,5589208.62261,27238,16187.686,3148846.07639,0.0
1739649600000,194.18,194.51,192.61,193.22,72135.844,1739653199000,13951334.6022,40683,25962.882,5020335.62263,0.0
1739653200000,193.22,194.33,193.21,194.33,32587.225,1739656799000,6316425.74978,31969,19482.422,3775946.30008,0.0
1739656800000,194.33,194.92,193.6,194.5,27846.959,1739660399000,5407721.93781,26126,14660.152,2847134.38097,0.0
1739660400000,194.5,195.03,194.12,194.48,32913.357,1739663999000,6404227.68399,35516,18213.522,3543949.66903,0.0
1739664000000,194.47,195.51,194.38,195.04,75818.977,1739667599000,14786561.87773,37036,36411.919,7100571.7873,0.0
1739667600000,195.05,195.09,193.44,194.85,62363.564,1739671199000,12115876.6024,45444,36299.059,7051918.88556,0.0
1739671200000,194.86,195.04,193.28,193.58,41554.597,1739674799000,8060523.25868,37789,22876.184,4438041.24911,0.0
1739674800000,193.57,194.79,193.05,194.73,55515.539,1739678399000,10749161.77586,38296,30229.783,5854476.80218,0.0
1739678400000,194.72,195.11,194.26,194.54,26557.547,1739681999000,5170562.02156,31033,12105.115,2356883.42517,0.0
1739682000000,194.55,195.71,194.22,195.14,32735.685,1739685599000,6376449.50414,27333,16242.387,3165506.15103,0.0
1739685600000,195.13,196.24,195.02,195.29,45813.259,1739689199000,8959905.11518,34543,25880.672,5061973.46444,0.0
1739689200000,195.28,195.28,192.34,192.89,110147.16,1739692799000,21297215.47559,61405,40271.965,7786898.19953,0.0
1739692800000,192.9,193.71,192.68,193.22,44056.903,1739696399000,8512385.04207,38876,18895.836,3650424.33308,0.0
1739696400000,193.23,193.77,192.21,193.72,44583.989,1739699999000,8600489.20771,42939,22262.386,4294741.05824,0.0
1739700000000,193.72,194.0,192.93,193.04,35274.935,1739703599000,6825207.94356,34762,15539.709,3006680.04349,0.0
1739703600000,193.04,193.86,192.96,193.73,42021.723,1739707199000,8126506.79937,34518,21161.639,4092002.46581,0.0
1739707200000,193.72,193.78,192.5,192.66,44755.101,1739710799000,8639876.50405,43609,17656.286,3408259.60065,0.0
1739710800000,192.65,192.83,190.16,190.73,158757.462,1739714399000,30389251.29218,73649,63461.568,12150875.63032,0.0
1739714400000,190.73,191.1,189.23,190.11,315109.378,1739717999000,59911158.15235,113254,119134.866,22650707.35753,0.0
1739718000000,190.11,190.66,189.87,190.32,78544.315,1739721599000,14946125.09118,48725,42356.737,8060306.11254,0.0
1739721600000,190.32,191.27,189.89,190.35,75301.2,1739725199000,14346997.32652,50725,34646.602,6601608.07015,0.0
1739725200000,190.34,191.1,189.71,190.03,55865.487,1739728799000,10632294.74288,46125,27912.73,5312607.77784,0.0
1739728800000,190.03,190.15,187.66,189.27,269258.804,1739732399000,50836807.00067,113569,106155.706,20062911.6975,0.0
1739732400000,189.27,189.4,187.64,189.23,71829.313,1739735999000,13545024.10562,56750,39513.126,7451557.90341,0.0
1739736000000,189.22,189.92,187.94,188.3,60839.226,1739739599000,11490551.85529,44847,32704.019,6179754.2598,0.0
